FamilyName,Fixture, WorkStation, Length, Time
ZEN SQUARE,ZESQWDI,WIRE CUT AND STRIP,8'
ZEN SQUARE,ZESQWDI,WIRE CUT AND STRIP,12'
ZEN SQUARE,ZESQWDI,SUB-ASSEMBLY HARNESS & WIRE,4'
ZEN SQUARE,ZESQWDI,SUB-ASSEMBLY HARNESS & WIRE,8'
ZEN SQUARE,ZESQWDI,SUB-ASSEMBLY HARNESS & WIRE,12'
ZEN SQUARE,ZESQWDI,WELDING,4'
ZEN SQUARE,ZESQWDI,WELDING,8'
ZEN SQUARE,ZESQWDI,WELDING,12'
ZEN,ZERLED,BODY ASSY HOUSING,4'
ZEN,ZERLED,BODY ASSY HOUSING,8'
ZEN,ZERLED,BODY ASSY HOUSING,12'
ZEN,ZERLED,CUTTING EXTRUSION,4'
ZEN,ZERLED,CUTTING EXTRUSION,8'
ZEN,ZERLED,CUTTING EXTRUSION,12'
ZEN,ZERLED,CUTTING LENS,4'
ZEN,ZERLED,CUTTING LENS,8'
ZEN,ZERLED,CUTTING LENS,12'
ZEN,ZERLED,FINAL ASSEMBLY,4'
ZEN,ZERLED,FINAL ASSEMBLY,8'
ZEN,ZERLED,FINAL ASSEMBLY,12'
ZEN,ZERLED,FINAL PACKAGING,4'
ZEN,ZERLED,FINAL PACKAGING,8'
ZEN,ZERLED,FINAL PACKAGING,12'
ZEN,ZERLED,MILLING EXTRUSION,4'
ZEN,ZERLED,MILLING EXTRUSION,8'
ZEN,ZERLED,MILLING EXTRUSION,12'
ZEN,ZERLED,MOUNTING KIT ASSEMBLY,4'
ZEN,ZERLED,MOUNTING KIT ASSEMBLY,8'
ZEN,ZERLED,MOUNTING KIT ASSEMBLY,12'
ZEN,ZERLED,PUNCH EXTRUSION,4'
ZEN,ZERLED,PUNCH EXTRUSION,8'
ZEN,ZERLED,PUNCH EXTRUSION,12'
ZEN,ZERLED,SUB-ASSEMBLY LED,4'
ZEN,ZERLED,SUB-ASSEMBLY LED,8'
ZEN,ZERLED,SUB-ASSEMBLY LED,12'
ZEN,ZERLED,WIRING PREPARATION,4'
ZEN,ZERLED,WIRING PREPARATION,8'
ZEN,ZERLED,WIRING PREPARATION,12'
ZEN,ZERLED,WIRE CUT AND STRIP,4'
ZEN,ZERLED,WIRE CUT AND STRIP,8'
ZEN,ZERLED,WIRE CUT AND STRIP,12'
ZEN,ZERLED,SUB-ASSEMBLY HARNESS & WIRE,4'
ZEN,ZERLED,SUB-ASSEMBLY HARNESS & WIRE,8'
ZEN,ZERLED,SUB-ASSEMBLY HARNESS & WIRE,12'
ZEN,ZERLED,WELDING,4'
ZEN,ZERLED,WELDING,8'
ZEN,ZERLED,WELDING,12'
WALL WASH PERFEKT,WW,BODY ASSY HOUSING,4'
WALL WASH PERFEKT,WW,BODY ASSY HOUSING,8'
WALL WASH PERFEKT,WW,BODY ASSY HOUSING,12'
WALL WASH PERFEKT,WW,CUTTING EXTRUSION,4'
WALL WASH PERFEKT,WW,CUTTING EXTRUSION,8'
WALL WASH PERFEKT,WW,CUTTING EXTRUSION,12'
WALL WASH PERFEKT,WW,CUTTING LENS,4'
WALL WASH PERFEKT,WW,CUTTING LENS,8'
WALL WASH PERFEKT,WW,CUTTING LENS,12'
WALL WASH PERFEKT,WW,FINAL ASSEMBLY,4'
WALL WASH PERFEKT,WW,FINAL ASSEMBLY,8'
WALL WASH PERFEKT,WW,FINAL ASSEMBLY,12'
WALL WASH PERFEKT,WW,FINAL PACKAGING,4'
WALL WASH PERFEKT,WW,FINAL PACKAGING,8'
WALL WASH PERFEKT,WW,FINAL PACKAGING,12'
WALL WASH PERFEKT,WW,MILLING EXTRUSION,4'
WALL WASH PERFEKT,WW,MILLING EXTRUSION,8'
WALL WASH PERFEKT,WW,MILLING EXTRUSION,12'
WALL WASH PERFEKT,WW,MOUNTING KIT ASSEMBLY,4'
WALL WASH PERFEKT,WW,MOUNTING KIT ASSEMBLY,8'
WALL WASH PERFEKT,WW,MOUNTING KIT ASSEMBLY,12'
WALL WASH PERFEKT,WW,PUNCH EXTRUSION,4'
WALL WASH PERFEKT,WW,PUNCH EXTRUSION,8'
WALL WASH PERFEKT,WW,PUNCH EXTRUSION,12'
WALL WASH PERFEKT,WW,SUB-ASSEMBLY LED,4'
WALL WASH PERFEKT,WW,SUB-ASSEMBLY LED,8'
WALL WASH PERFEKT,WW,SUB-ASSEMBLY LED,12'
WALL WASH PERFEKT,WW,WIRING PREPARATION,4'
WALL WASH PERFEKT,WW,WIRING PREPARATION,8'
WALL WASH PERFEKT,WW,WIRING PREPARATION,12'
WALL WASH PERFEKT,WW,WIRE CUT AND STRIP,4'
WALL WASH PERFEKT,WW,WIRE CUT AND STRIP,8'
WALL WASH PERFEKT,WW,WIRE CUT AND STRIP,12'
WALL WASH PERFEKT,WW,SUB-ASSEMBLY HARNESS & WIRE,4'
WALL WASH PERFEKT,WW,SUB-ASSEMBLY HARNESS & WIRE,8'
WALL WASH PERFEKT,WW,SUB-ASSEMBLY HARNESS & WIRE,12'
WALL WASH PERFEKT,WW,WELDING,4'
WALL WASH PERFEKT,WW,WELDING,8'
WALL WASH PERFEKT,WW,WELDING,12'
WALL WASH PERFEKT,WWR,BODY ASSY HOUSING,4'
WALL WASH PERFEKT,WWR,BODY ASSY HOUSING,8'
WALL WASH PERFEKT,WWR,BODY ASSY HOUSING,12'
WALL WASH PERFEKT,WWR,CUTTING EXTRUSION,4'
WALL WASH PERFEKT,WWR,CUTTING EXTRUSION,8'
WALL WASH PERFEKT,WWR,CUTTING EXTRUSION,12'
WALL WASH PERFEKT,WWR,CUTTING LENS,4'
WALL WASH PERFEKT,WWR,CUTTING LENS,8'
WALL WASH PERFEKT,WWR,CUTTING LENS,12'
WALL WASH PERFEKT,WWR,FINAL ASSEMBLY,4'
WALL WASH PERFEKT,WWR,FINAL ASSEMBLY,8'
WALL WASH PERFEKT,WWR,FINAL ASSEMBLY,12'
WALL WASH PERFEKT,WWR,FINAL PACKAGING,4'
WALL WASH PERFEKT,WWR,FINAL PACKAGING,8'
WALL WASH PERFEKT,WWR,FINAL PACKAGING,12'
WALL WASH PERFEKT,WWR,MILLING EXTRUSION,4'
WALL WASH PERFEKT,WWR,MILLING EXTRUSION,8'
WALL WASH PERFEKT,WWR,MILLING EXTRUSION,12'
WALL WASH PERFEKT,WWR,MOUNTING KIT ASSEMBLY,4'
WALL WASH PERFEKT,WWR,MOUNTING KIT ASSEMBLY,8'
WALL WASH PERFEKT,WWR,MOUNTING KIT ASSEMBLY,12'
WALL WASH PERFEKT,WWR,PUNCH EXTRUSION,4'
WALL WASH PERFEKT,WWR,PUNCH EXTRUSION,8'
WALL WASH PERFEKT,WWR,PUNCH EXTRUSION,12'
WALL WASH PERFEKT,WWR,SUB-ASSEMBLY LED,4'
WALL WASH PERFEKT,WWR,SUB-ASSEMBLY LED,8'
WALL WASH PERFEKT,WWR,SUB-ASSEMBLY LED,12'
WALL WASH PERFEKT,WWR,WIRING PREPARATION,4'
WALL WASH PERFEKT,WWR,WIRING PREPARATION,8'
WALL WASH PERFEKT,WWR,WIRING PREPARATION,12'
WALL WASH PERFEKT,WWR,WIRE CUT AND STRIP,4'
WALL WASH PERFEKT,WWR,WIRE CUT AND STRIP,8'
WALL WASH PERFEKT,WWR,WIRE CUT AND STRIP,12'
WALL WASH PERFEKT,WWR,SUB-ASSEMBLY HARNESS & WIRE,4'
WALL WASH PERFEKT,WWR,SUB-ASSEMBLY HARNESS & WIRE,8'
WALL WASH PERFEKT,WWR,SUB-ASSEMBLY HARNESS & WIRE,12'
WALL WASH PERFEKT,WWR,WELDING,4'
WALL WASH PERFEKT,WWR,WELDING,8'
WALL WASH PERFEKT,WWR,WELDING,12'
WALL WASH PERFEKT,WWS,BODY ASSY HOUSING,4'
WALL WASH PERFEKT,WWS,BODY ASSY HOUSING,8'
WALL WASH PERFEKT,WWS,BODY ASSY HOUSING,12'
WALL WASH PERFEKT,WWS,CUTTING EXTRUSION,4'
WALL WASH PERFEKT,WWS,CUTTING EXTRUSION,8'
WALL WASH PERFEKT,WWS,CUTTING EXTRUSION,12'
WALL WASH PERFEKT,WWS,CUTTING LENS,4'
WALL WASH PERFEKT,WWS,CUTTING LENS,8'
WALL WASH PERFEKT,WWS,CUTTING LENS,12'
WALL WASH PERFEKT,WWS,FINAL ASSEMBLY,4'
WALL WASH PERFEKT,WWS,FINAL ASSEMBLY,8'
WALL WASH PERFEKT,WWS,FINAL ASSEMBLY,12'
WALL WASH PERFEKT,WWS,FINAL PACKAGING,4'
WALL WASH PERFEKT,WWS,FINAL PACKAGING,8'
WALL WASH PERFEKT,WWS,FINAL PACKAGING,12'
WALL WASH PERFEKT,WWS,MILLING EXTRUSION,4'
WALL WASH PERFEKT,WWS,MILLING EXTRUSION,8'
WALL WASH PERFEKT,WWS,MILLING EXTRUSION,12'
WALL WASH PERFEKT,WWS,MOUNTING KIT ASSEMBLY,4'
WALL WASH PERFEKT,WWS,MOUNTING KIT ASSEMBLY,8'
WALL WASH PERFEKT,WWS,MOUNTING KIT ASSEMBLY,12'
WALL WASH PERFEKT,WWS,PUNCH EXTRUSION,4'
WALL WASH PERFEKT,WWS,PUNCH EXTRUSION,8'
WALL WASH PERFEKT,WWS,PUNCH EXTRUSION,12'
WALL WASH PERFEKT,WWS,SUB-ASSEMBLY LED,4'
WALL WASH PERFEKT,WWS,SUB-ASSEMBLY LED,8'
WALL WASH PERFEKT,WWS,SUB-ASSEMBLY LED,12'
WALL WASH PERFEKT,WWS,WIRING PREPARATION,4'
WALL WASH PERFEKT,WWS,WIRING PREPARATION,8'
WALL WASH PERFEKT,WWS,WIRING PREPARATION,12'
WALL WASH PERFEKT,WWS,WIRE CUT AND STRIP,4'
WALL WASH PERFEKT,WWS,WIRE CUT AND STRIP,8'
WALL WASH PERFEKT,WWS,WIRE CUT AND STRIP,12'
WALL WASH PERFEKT,WWS,SUB-ASSEMBLY HARNESS & WIRE,4'
WALL WASH PERFEKT,WWS,SUB-ASSEMBLY HARNESS & WIRE,8'
WALL WASH PERFEKT,WWS,SUB-ASSEMBLY HARNESS & WIRE,12'
WALL WASH PERFEKT,WWS,WELDING,4'
WALL WASH PERFEKT,WWS,WELDING,8'
WALL WASH PERFEKT,WWS,WELDING,12'
PRIME,PRLED,BODY ASSY HOUSING,4'
PRIME,PRLED,BODY ASSY HOUSING,8'
PRIME,PRLED,BODY ASSY HOUSING,12'
PRIME,PRLED,CUTTING EXTRUSION,4'
PRIME,PRLED,CUTTING EXTRUSION,8'
PRIME,PRLED,CUTTING EXTRUSION,12'
PRIME,PRLED,CUTTING LENS,4'
PRIME,PRLED,CUTTING LENS,8'
PRIME,PRLED,CUTTING LENS,12'
PRIME,PRLED,FINAL ASSEMBLY,4'
PRIME,PRLED,FINAL ASSEMBLY,8'
PRIME,PRLED,FINAL ASSEMBLY,12'
PRIME,PRLED,FINAL PACKAGING,4'
PRIME,PRLED,FINAL PACKAGING,8'
PRIME,PRLED,FINAL PACKAGING,12'
PRIME,PRLED,MILLING EXTRUSION,4'
PRIME,PRLED,MILLING EXTRUSION,8'
PRIME,PRLED,MILLING EXTRUSION,12'
PRIME,PRLED,MOUNTING KIT ASSEMBLY,4'
PRIME,PRLED,MOUNTING KIT ASSEMBLY,8'
PRIME,PRLED,MOUNTING KIT ASSEMBLY,12'
PRIME,PRLED,PUNCH EXTRUSION,4'
PRIME,PRLED,PUNCH EXTRUSION,8'
PRIME,PRLED,PUNCH EXTRUSION,12'
PRIME,PRLED,SUB-ASSEMBLY LED,4'
PRIME,PRLED,SUB-ASSEMBLY LED,8'
PRIME,PRLED,SUB-ASSEMBLY LED,12'
PRIME,PRLED,WIRING PREPARATION,4'
PRIME,PRLED,WIRING PREPARATION,8'
PRIME,PRLED,WIRING PREPARATION,12'
PRIME,PRLED,WIRE CUT AND STRIP,4'
PRIME,PRLED,WIRE CUT AND STRIP,8'
PRIME,PRLED,WIRE CUT AND STRIP,12'
PRIME,PRLED,SUB-ASSEMBLY HARNESS & WIRE,4'
PRIME,PRLED,SUB-ASSEMBLY HARNESS & WIRE,8'
PRIME,PRLED,SUB-ASSEMBLY HARNESS & WIRE,12'
PRIME,PRLED,WELDING,4'
PRIME,PRLED,WELDING,8'
PRIME,PRLED,WELDING,12'
STENCIL PENDANT,STD,BODY ASSY HOUSING,4'
STENCIL PENDANT,STD,BODY ASSY HOUSING,8'
STENCIL PENDANT,STD,CUTTING EXTRUSION,4'
STENCIL PENDANT,STD,CUTTING EXTRUSION,8'
STENCIL PENDANT,STD,CUTTING LENS,4'
STENCIL PENDANT,STD,CUTTING LENS,8'
STENCIL PENDANT,STD,FINAL ASSEMBLY,4'
STENCIL PENDANT,STD,FINAL ASSEMBLY,8'
STENCIL PENDANT,STD,FINAL PACKAGING,4'
STENCIL PENDANT,STD,FINAL PACKAGING,8'
STENCIL PENDANT,STD,MILLING EXTRUSION,4'
STENCIL PENDANT,STD,MILLING EXTRUSION,8'
STENCIL PENDANT,STD,MOUNTING KIT ASSEMBLY,4'
STENCIL PENDANT,STD,MOUNTING KIT ASSEMBLY,8'
STENCIL PENDANT,STD,PUNCH EXTRUSION,4'
STENCIL PENDANT,STD,PUNCH EXTRUSION,8'
STENCIL PENDANT,STD,SUB-ASSEMBLY LED,4'
STENCIL PENDANT,STD,SUB-ASSEMBLY LED,8'
STENCIL PENDANT,STD,WIRING PREPARATION,4'
STENCIL PENDANT,STD,WIRING PREPARATION,8'
STENCIL PENDANT,STD,WIRE CUT AND STRIP,4'
STENCIL PENDANT,STD,WIRE CUT AND STRIP,8'
STENCIL PENDANT,STD,SUB-ASSEMBLY HARNESS & WIRE,4'
STENCIL PENDANT,STD,SUB-ASSEMBLY HARNESS & WIRE,8'
STENCIL PENDANT,STD,WELDING,4'
STENCIL PENDANT,STD,WELDING,8'
STENCIL PENDANT,STI,BODY ASSY HOUSING,4'
STENCIL PENDANT,STI,BODY ASSY HOUSING,8'
STENCIL PENDANT,STI,CUTTING EXTRUSION,4'
STENCIL PENDANT,STI,CUTTING EXTRUSION,8'
STENCIL PENDANT,STI,CUTTING LENS,4'
STENCIL PENDANT,STI,CUTTING LENS,8'
STENCIL PENDANT,STI,FINAL ASSEMBLY,4'
STENCIL PENDANT,STI,FINAL ASSEMBLY,8'
STENCIL PENDANT,STI,FINAL PACKAGING,4'
STENCIL PENDANT,STI,FINAL PACKAGING,8'
STENCIL PENDANT,STI,MILLING EXTRUSION,4'
STENCIL PENDANT,STI,MILLING EXTRUSION,8'
STENCIL PENDANT,STI,MOUNTING KIT ASSEMBLY,4'
STENCIL PENDANT,STI,MOUNTING KIT ASSEMBLY,8'
STENCIL PENDANT,STI,PUNCH EXTRUSION,4'
STENCIL PENDANT,STI,PUNCH EXTRUSION,8'
STENCIL PENDANT,STI,SUB-ASSEMBLY LED,4'
STENCIL PENDANT,STI,SUB-ASSEMBLY LED,8'
STENCIL PENDANT,STI,WIRING PREPARATION,4'
STENCIL PENDANT,STI,WIRING PREPARATION,8'
STENCIL PENDANT,STI,WIRE CUT AND STRIP,4'
STENCIL PENDANT,STI,WIRE CUT AND STRIP,8'
STENCIL PENDANT,STI,SUB-ASSEMBLY HARNESS & WIRE,4'
STENCIL PENDANT,STI,SUB-ASSEMBLY HARNESS & WIRE,8'
STENCIL PENDANT,STI,WELDING,4'
STENCIL PENDANT,STI,WELDING,8'
STENCIL PENDANT,STIA,BODY ASSY HOUSING,4'
STENCIL PENDANT,STIA,BODY ASSY HOUSING,8'
STENCIL PENDANT,STIA,CUTTING EXTRUSION,4'
STENCIL PENDANT,STIA,CUTTING EXTRUSION,8'
STENCIL PENDANT,STIA,CUTTING LENS,4'
STENCIL PENDANT,STIA,CUTTING LENS,8'
STENCIL PENDANT,STIA,FINAL ASSEMBLY,4'
STENCIL PENDANT,STIA,FINAL ASSEMBLY,8'
STENCIL PENDANT,STIA,FINAL PACKAGING,4'
STENCIL PENDANT,STIA,FINAL PACKAGING,8'
STENCIL PENDANT,STIA,MILLING EXTRUSION,4'
STENCIL PENDANT,STIA,MILLING EXTRUSION,8'
STENCIL PENDANT,STIA,MOUNTING KIT ASSEMBLY,4'
STENCIL PENDANT,STIA,MOUNTING KIT ASSEMBLY,8'
STENCIL PENDANT,STIA,PUNCH EXTRUSION,4'
STENCIL PENDANT,STIA,PUNCH EXTRUSION,8'
STENCIL PENDANT,STIA,SUB-ASSEMBLY LED,4'
STENCIL PENDANT,STIA,SUB-ASSEMBLY LED,8'
STENCIL PENDANT,STIA,WIRING PREPARATION,4'
STENCIL PENDANT,STIA,WIRING PREPARATION,8'
STENCIL PENDANT,STIA,WIRE CUT AND STRIP,4'
STENCIL PENDANT,STIA,WIRE CUT AND STRIP,8'
STENCIL PENDANT,STIA,SUB-ASSEMBLY HARNESS & WIRE,4'
STENCIL PENDANT,STIA,SUB-ASSEMBLY HARNESS & WIRE,8'
STENCIL PENDANT,STIA,WELDING,4'
STENCIL PENDANT,STIA,WELDING,8'
PRIME,PWLED,BODY ASSY HOUSING,4'
PRIME,PWLED,BODY ASSY HOUSING,8'
PRIME,PWLED,BODY ASSY HOUSING,12'
PRIME,PWLED,CUTTING EXTRUSION,4'
PRIME,PWLED,CUTTING EXTRUSION,8'
PRIME,PWLED,CUTTING EXTRUSION,12'
PRIME,PWLED,CUTTING LENS,4'
PRIME,PWLED,CUTTING LENS,8'
PRIME,PWLED,CUTTING LENS,12'
PRIME,PWLED,FINAL ASSEMBLY,4'
PRIME,PWLED,FINAL ASSEMBLY,8'
PRIME,PWLED,FINAL ASSEMBLY,12'
PRIME,PWLED,FINAL PACKAGING,4'
PRIME,PWLED,FINAL PACKAGING,8'
PRIME,PWLED,FINAL PACKAGING,12'
PRIME,PWLED,MILLING EXTRUSION,4'
PRIME,PWLED,MILLING EXTRUSION,8'
PRIME,PWLED,MILLING EXTRUSION,12'
PRIME,PWLED,MOUNTING KIT ASSEMBLY,4'
PRIME,PWLED,MOUNTING KIT ASSEMBLY,8'
PRIME,PWLED,MOUNTING KIT ASSEMBLY,12'
PRIME,PWLED,PUNCH EXTRUSION,4'
PRIME,PWLED,PUNCH EXTRUSION,8'
PRIME,PWLED,PUNCH EXTRUSION,12'
PRIME,PWLED,SUB-ASSEMBLY LED,4'
PRIME,PWLED,SUB-ASSEMBLY LED,8'
PRIME,PWLED,SUB-ASSEMBLY LED,12'
PRIME,PWLED,WIRING PREPARATION,4'
PRIME,PWLED,WIRING PREPARATION,8'
PRIME,PWLED,WIRING PREPARATION,12'
PRIME,PWLED,WIRE CUT AND STRIP,4'
PRIME,PWLED,WIRE CUT AND STRIP,8'
PRIME,PWLED,WIRE CUT AND STRIP,12'
PRIME,PWLED,SUB-ASSEMBLY HARNESS & WIRE,4'
PRIME,PWLED,SUB-ASSEMBLY HARNESS & WIRE,8'
PRIME,PWLED,SUB-ASSEMBLY HARNESS & WIRE,12'
PRIME,PWLED,WELDING,4'
PRIME,PWLED,WELDING,8'
PRIME,PWLED,WELDING,12'
PRIME,PRSLED,BODY ASSY HOUSING,4'
PRIME,PRSLED,BODY ASSY HOUSING,8'
PRIME,PRSLED,BODY ASSY HOUSING,12'
PRIME,PRSLED,CUTTING EXTRUSION,4'
PRIME,PRSLED,CUTTING EXTRUSION,8'
PRIME,PRSLED,CUTTING EXTRUSION,12'
PRIME,PRSLED,CUTTING LENS,4'
PRIME,PRSLED,CUTTING LENS,8'
PRIME,PRSLED,CUTTING LENS,12'
PRIME,PRSLED,FINAL ASSEMBLY,4'
PRIME,PRSLED,FINAL ASSEMBLY,8'
PRIME,PRSLED,FINAL ASSEMBLY,12'
PRIME,PRSLED,FINAL PACKAGING,4'
PRIME,PRSLED,FINAL PACKAGING,8'
PRIME,PRSLED,FINAL PACKAGING,12'
PRIME,PRSLED,MILLING EXTRUSION,4'
PRIME,PRSLED,MILLING EXTRUSION,8'
PRIME,PRSLED,MILLING EXTRUSION,12'
PRIME,PRSLED,MOUNTING KIT ASSEMBLY,4'
PRIME,PRSLED,MOUNTING KIT ASSEMBLY,8'
PRIME,PRSLED,MOUNTING KIT ASSEMBLY,12'
PRIME,PRSLED,PUNCH EXTRUSION,4'
PRIME,PRSLED,PUNCH EXTRUSION,8'
PRIME,PRSLED,PUNCH EXTRUSION,12'
PRIME,PRSLED,SUB-ASSEMBLY LED,4'
PRIME,PRSLED,SUB-ASSEMBLY LED,8'
PRIME,PRSLED,SUB-ASSEMBLY LED,12'
PRIME,PRSLED,WIRING PREPARATION,4'
PRIME,PRSLED,WIRING PREPARATION,8'
PRIME,PRSLED,WIRING PREPARATION,12'
PRIME,PRSLED,WIRE CUT AND STRIP,4'
PRIME,PRSLED,WIRE CUT AND STRIP,8'
PRIME,PRSLED,WIRE CUT AND STRIP,12'
PRIME,PRSLED,SUB-ASSEMBLY HARNESS & WIRE,4'
PRIME,PRSLED,SUB-ASSEMBLY HARNESS & WIRE,8'
PRIME,PRSLED,SUB-ASSEMBLY HARNESS & WIRE,12'
PRIME,PRSLED,WELDING,4'
PRIME,PRSLED,WELDING,8'
PRIME,PRSLED,WELDING,12'
PRIME,PWSLED,BODY ASSY HOUSING,4'
PRIME,PWSLED,BODY ASSY HOUSING,8'
PRIME,PWSLED,BODY ASSY HOUSING,12'
PRIME,PWSLED,CUTTING EXTRUSION,4'
PRIME,PWSLED,CUTTING EXTRUSION,8'
PRIME,PWSLED,CUTTING EXTRUSION,12'
PRIME,PWSLED,CUTTING LENS,4'
PRIME,PWSLED,CUTTING LENS,8'
PRIME,PWSLED,CUTTING LENS,12'
PRIME,PWSLED,FINAL ASSEMBLY,4'
PRIME,PWSLED,FINAL ASSEMBLY,8'
PRIME,PWSLED,FINAL ASSEMBLY,12'
PRIME,PWSLED,FINAL PACKAGING,4'
PRIME,PWSLED,FINAL PACKAGING,8'
PRIME,PWSLED,FINAL PACKAGING,12'
PRIME,PWSLED,MILLING EXTRUSION,4'
PRIME,PWSLED,MILLING EXTRUSION,8'
PRIME,PWSLED,MILLING EXTRUSION,12'
PRIME,PWSLED,MOUNTING KIT ASSEMBLY,4'
PRIME,PWSLED,MOUNTING KIT ASSEMBLY,8'
PRIME,PWSLED,MOUNTING KIT ASSEMBLY,12'
PRIME,PWSLED,PUNCH EXTRUSION,4'
PRIME,PWSLED,PUNCH EXTRUSION,8'
PRIME,PWSLED,PUNCH EXTRUSION,12'
PRIME,PWSLED,SUB-ASSEMBLY LED,4'
PRIME,PWSLED,SUB-ASSEMBLY LED,8'
PRIME,PWSLED,SUB-ASSEMBLY LED,12'
PRIME,PWSLED,WIRING PREPARATION,4'
PRIME,PWSLED,WIRING PREPARATION,8'
PRIME,PWSLED,WIRING PREPARATION,12'
PRIME,PWSLED,WIRE CUT AND STRIP,4'
PRIME,PWSLED,WIRE CUT AND STRIP,8'
PRIME,PWSLED,WIRE CUT AND STRIP,12'
PRIME,PWSLED,SUB-ASSEMBLY HARNESS & WIRE,4'
PRIME,PWSLED,SUB-ASSEMBLY HARNESS & WIRE,8'
PRIME,PWSLED,SUB-ASSEMBLY HARNESS & WIRE,12'
PRIME,PWSLED,WELDING,4'
PRIME,PWSLED,WELDING,8'
PRIME,PWSLED,WELDING,12'
PRIME,PRWLED,BODY ASSY HOUSING,4'
PRIME,PRWLED,BODY ASSY HOUSING,8'
PRIME,PRWLED,BODY ASSY HOUSING,12'
PRIME,PRWLED,CUTTING EXTRUSION,4'
PRIME,PRWLED,CUTTING EXTRUSION,8'
PRIME,PRWLED,CUTTING EXTRUSION,12'
PRIME,PRWLED,CUTTING LENS,4'
PRIME,PRWLED,CUTTING LENS,8'
PRIME,PRWLED,CUTTING LENS,12'
PRIME,PRWLED,FINAL ASSEMBLY,4'
PRIME,PRWLED,FINAL ASSEMBLY,8'
PRIME,PRWLED,FINAL ASSEMBLY,12'
PRIME,PRWLED,FINAL PACKAGING,4'
PRIME,PRWLED,FINAL PACKAGING,8'
PRIME,PRWLED,FINAL PACKAGING,12'
PRIME,PRWLED,MILLING EXTRUSION,4'
PRIME,PRWLED,MILLING EXTRUSION,8'
PRIME,PRWLED,MILLING EXTRUSION,12'
PRIME,PRWLED,MOUNTING KIT ASSEMBLY,4'
PRIME,PRWLED,MOUNTING KIT ASSEMBLY,8'
PRIME,PRWLED,MOUNTING KIT ASSEMBLY,12'
PRIME,PRWLED,PUNCH EXTRUSION,4'
PRIME,PRWLED,PUNCH EXTRUSION,8'
PRIME,PRWLED,PUNCH EXTRUSION,12'
PRIME,PRWLED,SUB-ASSEMBLY LED,4'
PRIME,PRWLED,SUB-ASSEMBLY LED,8'
PRIME,PRWLED,SUB-ASSEMBLY LED,12'
PRIME,PRWLED,WIRING PREPARATION,4'
PRIME,PRWLED,WIRING PREPARATION,8'
PRIME,PRWLED,WIRING PREPARATION,12'
PRIME,PRWLED,WIRE CUT AND STRIP,4'
PRIME,PRWLED,WIRE CUT AND STRIP,8'
PRIME,PRWLED,WIRE CUT AND STRIP,12'
PRIME,PRWLED,SUB-ASSEMBLY HARNESS & WIRE,4'
PRIME,PRWLED,SUB-ASSEMBLY HARNESS & WIRE,8'
PRIME,PRWLED,SUB-ASSEMBLY HARNESS & WIRE,12'
PRIME,PRWLED,WELDING,4'
PRIME,PRWLED,WELDING,8'
PRIME,PRWLED,WELDING,12'
PRIME,PWWLED,BODY ASSY HOUSING,4'
PRIME,PWWLED,BODY ASSY HOUSING,8'
PRIME,PWWLED,BODY ASSY HOUSING,12'
PRIME,PWWLED,CUTTING EXTRUSION,4'
PRIME,PWWLED,CUTTING EXTRUSION,8'
PRIME,PWWLED,CUTTING EXTRUSION,12'
PRIME,PWWLED,CUTTING LENS,4'
PRIME,PWWLED,CUTTING LENS,8'
PRIME,PWWLED,CUTTING LENS,12'
PRIME,PWWLED,FINAL ASSEMBLY,4'
PRIME,PWWLED,FINAL ASSEMBLY,8'
PRIME,PWWLED,FINAL ASSEMBLY,12'
PRIME,PWWLED,FINAL PACKAGING,4'
PRIME,PWWLED,FINAL PACKAGING,8'
PRIME,PWWLED,FINAL PACKAGING,12'
PRIME,PWWLED,MILLING EXTRUSION,4'
PRIME,PWWLED,MILLING EXTRUSION,8'
PRIME,PWWLED,MILLING EXTRUSION,12'
PRIME,PWWLED,MOUNTING KIT ASSEMBLY,4'
PRIME,PWWLED,MOUNTING KIT ASSEMBLY,8'
PRIME,PWWLED,MOUNTING KIT ASSEMBLY,12'
PRIME,PWWLED,PUNCH EXTRUSION,4'
PRIME,PWWLED,PUNCH EXTRUSION,8'
PRIME,PWWLED,PUNCH EXTRUSION,12'
PRIME,PWWLED,SUB-ASSEMBLY LED,4'
PRIME,PWWLED,SUB-ASSEMBLY LED,8'
PRIME,PWWLED,SUB-ASSEMBLY LED,12'
PRIME,PWWLED,WIRING PREPARATION,4'
PRIME,PWWLED,WIRING PREPARATION,8'
PRIME,PWWLED,WIRING PREPARATION,12'
PRIME,PWWLED,WIRE CUT AND STRIP,4'
PRIME,PWWLED,WIRE CUT AND STRIP,8'
PRIME,PWWLED,WIRE CUT AND STRIP,12'
PRIME,PWWLED,SUB-ASSEMBLY HARNESS & WIRE,4'
PRIME,PWWLED,SUB-ASSEMBLY HARNESS & WIRE,8'
PRIME,PWWLED,SUB-ASSEMBLY HARNESS & WIRE,12'
PRIME,PWWLED,WELDING,4'
PRIME,PWWLED,WELDING,8'
PRIME,PWWLED,WELDING,12'
WET BEAM,WBLED,BODY ASSY HOUSING,4'
WET BEAM,WBLED,BODY ASSY HOUSING,8'
WET BEAM,WBLED,CUTTING EXTRUSION,4'
WET BEAM,WBLED,CUTTING EXTRUSION,8'
WET BEAM,WBLED,CUTTING LENS,4'
WET BEAM,WBLED,CUTTING LENS,8'
